Date.Time	Lon	Lat	ARS			
19/11/2009 21:53	91.0104218	-52.22295	0			
19/11/2009 22:27	91.026413	-52.2398415	0			
20/11/2009 0:20	91.1079102	-52.2610054	0			
20/11/2009 1:40	91.1469345	-52.2774506	0			
20/11/2009 2:31	91.1596451	-52.2900467	0			
20/11/2009 2:58	91.1776352	-52.2976303	0			
20/11/2009 3:23	91.1986923	-52.3024712	0			
20/11/2009 3:46	91.2168121	-52.3062439	0			
20/11/2009 4:10	91.2373734	-52.3107834	0			
20/11/2009 4:59	91.276741	-52.324688	0			
20/11/2009 6:40	91.3358917	-52.3505821	0			
20/11/2009 7:08	91.3733673	-52.3570976	0			
20/11/2009 7:33	91.3877029	-52.3581581	0			
20/11/2009 7:58	91.4114609	-52.3634148	0			
20/11/2009 8:23	91.4339676	-52.3689079	0			
20/11/2009 8:48	91.4530716	-52.3717995	0			
20/11/2009 9:11	91.4747772	-52.3736877	0			
20/11/2009 9:36	91.4903259	-52.3757286	0			
20/11/2009 10:00	91.5071793	-52.3780861	0			
20/11/2009 10:24	91.5272598	-52.3783417	0			
20/11/2009 10:47	91.5465469	-52.3791084	0			
20/11/2009 11:11	91.5657654	-52.3791618	0			
20/11/2009 11:57	91.5959396	-52.3822441	0			
20/11/2009 13:02	91.650032	-52.3853569	0			
20/11/2009 13:24	91.6689835	-52.3874702	0			
20/11/2009 13:45	91.6878204	-52.388607	0			
20/11/2009 14:07	91.7015152	-52.3852425	0			
20/11/2009 14:28	91.7205505	-52.3881645	0			
20/11/2009 14:53	91.7465591	-52.3910446	0			
20/11/2009 15:32	91.7856598	-52.3942719	0			
20/11/2009 15:53	91.809433	-52.3960953	0			
20/11/2009 18:27	92.0079575	-52.3911171	0			
20/11/2009 20:16	92.1509705	-52.4145088	0			
20/11/2009 22:07	92.2747116	-52.4274483	0			
20/11/2009 22:52	92.3177567	-52.4323006	0			
21/11/2009 2:04	92.4470444	-52.4445496	0			
21/11/2009 2:25	92.4648209	-52.4494324	0			
21/11/2009 4:24	92.5786819	-52.478611	0			
21/11/2009 7:36	92.7745209	-52.5433922	0			
21/11/2009 8:26	92.8218079	-52.5588379	0			
21/11/2009 10:38	92.9423294	-52.608799	0			
21/11/2009 11:22	92.9839401	-52.6230545	0			
21/11/2009 12:50	93.0697784	-52.6566124	0			
21/11/2009 13:28	93.118576	-52.6708527	0			
21/11/2009 16:14	93.2413712	-52.7238235	0			
21/11/2009 17:52	93.3364487	-52.7660217	0			
21/11/2009 18:54	93.3961716	-52.7904739	0			
21/11/2009 20:57	93.5005798	-52.8212128	0			
21/11/2009 21:31	93.5385056	-52.8249207	0			
22/11/2009 1:03	93.7364655	-52.8937149	0			
22/11/2009 1:24	93.7467422	-52.8940048	0			
22/11/2009 2:26	93.8051529	-52.9077568	0			
22/11/2009 3:05	93.8359222	-52.9201126	0			
22/11/2009 4:12	93.8807144	-52.946106	0			
22/11/2009 4:37	93.8977585	-52.9535751	0			
22/11/2009 5:21	93.9176559	-52.9721451	0			
22/11/2009 6:50	93.9636688	-52.9923172	0			
22/11/2009 8:09	93.9994659	-53.0138283	0			
22/11/2009 8:56	94.0420151	-53.0301971	0			
22/11/2009 9:17	94.054451	-53.0420799	0			
22/11/2009 10:45	94.0793839	-53.0792122	0			
22/11/2009 11:08	94.0884552	-53.0921707	0			
22/11/2009 12:50	94.133728	-53.1315765	1			
22/11/2009 13:26	94.1532059	-53.1478233	1			
22/11/2009 13:58	94.1662598	-53.1567497	1			
22/11/2009 14:30	94.1725082	-53.1632385	1			
22/11/2009 15:04	94.177124	-53.1749992	1			
22/11/2009 17:01	94.1744614	-53.2074547	0			
22/11/2009 18:14	94.1992188	-53.2183342	0			
22/11/2009 18:42	94.1939545	-53.2178078	0			
22/11/2009 19:10	94.207634	-53.231617	0			
22/11/2009 21:03	94.1989899	-53.2600365	0			
22/11/2009 21:23	94.1972351	-53.2695999	0			
23/11/2009 0:01	94.1549454	-53.290081	0			
23/11/2009 1:00	94.1796494	-53.2977867	1			
23/11/2009 1:22	94.1816788	-53.3003616	1			
23/11/2009 2:27	94.1844025	-53.3220558	1			
23/11/2009 3:35	94.1603394	-53.3147316	1			
23/11/2009 3:58	94.1487427	-53.3135605	1			
23/11/2009 4:45	94.1401978	-53.319725	1			
23/11/2009 5:07	94.147789	-53.3170433	1			
23/11/2009 5:50	94.1409988	-53.3097916	1			
23/11/2009 6:36	94.1234512	-53.3059692	1			
23/11/2009 7:19	94.1093674	-53.3029175	1			
23/11/2009 8:00	94.1107101	-53.2983322	1			
23/11/2009 8:22	94.1186066	-53.3009453	1			
23/11/2009 9:32	94.152626	-53.3160133	1			
23/11/2009 9:54	94.1619186	-53.3205986	1			
23/11/2009 10:17	94.1722565	-53.3255424	1			
23/11/2009 10:38	94.1806793	-53.3308144	1			
23/11/2009 10:59	94.1844101	-53.3345871	1			
23/11/2009 12:26	94.2168503	-53.3517265	1			
23/11/2009 17:00	94.3269806	-53.4138641	1			
23/11/2009 18:21	94.3540192	-53.4121208	1			
23/11/2009 19:27	94.3765869	-53.399662	1			
23/11/2009 21:35	94.4041138	-53.4210968	0			
23/11/2009 21:55	94.4111404	-53.4241943	0			
23/11/2009 23:25	94.4559326	-53.4487419	0			
24/11/2009 0:37	94.4855194	-53.4740982	0			
24/11/2009 1:06	94.5037079	-53.4838562	0			
24/11/2009 1:28	94.5157242	-53.4912834	0			
24/11/2009 3:29	94.5879059	-53.5101395	0			
24/11/2009 3:52	94.6018372	-53.517086	0			
24/11/2009 4:13	94.6154709	-53.5198059	0			
24/11/2009 4:34	94.6293488	-53.5240669	0			
24/11/2009 5:22	94.6506042	-53.5355148	0			
24/11/2009 6:10	94.6691132	-53.5498505	0			
24/11/2009 6:34	94.6772308	-53.5550232	0			
24/11/2009 6:57	94.6896515	-53.5592003	0			
24/11/2009 7:20	94.7016678	-53.5636063	0			
24/11/2009 7:44	94.7138138	-53.5694809	0			
24/11/2009 8:07	94.7291565	-53.5738564	0			
24/11/2009 9:50	94.785965	-53.605526	0			
24/11/2009 10:15	94.8038101	-53.6042404	0			
24/11/2009 10:40	94.8226929	-53.6052818	0			
24/11/2009 11:05	94.8352203	-53.6098099	0			
24/11/2009 11:49	94.8605347	-53.6201401	0			
24/11/2009 12:10	94.8790131	-53.6249886	0			
24/11/2009 12:31	94.8924026	-53.628212	0			
24/11/2009 12:53	94.9086304	-53.6346283	0			
24/11/2009 13:15	94.9247665	-53.6357841	0			
24/11/2009 14:17	94.9810028	-53.6432953	0			
24/11/2009 17:58	95.1529694	-53.6963577	0			
24/11/2009 18:49	95.2138138	-53.7083054	0			
24/11/2009 22:27	95.3639374	-53.7494583	0			
25/11/2009 5:18	95.5686493	-53.8381805	0			
25/11/2009 6:28	95.5958786	-53.8589134	0			
25/11/2009 6:51	95.6109848	-53.8651276	0			
25/11/2009 9:39	95.7162476	-53.9163399	0			
25/11/2009 10:01	95.7306137	-53.9236984	0			
25/11/2009 10:24	95.7449646	-53.9267769	0			
25/11/2009 10:47	95.7665176	-53.932312	1			
25/11/2009 11:11	95.7828522	-53.9365959	1			
25/11/2009 11:36	95.7958984	-53.9321251	1			
25/11/2009 12:04	95.8131332	-53.9234886	1			
25/11/2009 12:34	95.8365479	-53.9234314	1			
25/11/2009 13:19	95.8590469	-53.9315758	1			
25/11/2009 13:41	95.8575668	-53.9314117	1			
25/11/2009 16:40	95.9123535	-53.9217682	0			
25/11/2009 17:57	95.9631348	-53.9229088	0			
25/11/2009 18:26	95.9747772	-53.9179802	0			
25/11/2009 18:58	96.0008163	-53.9173622	0			
25/11/2009 19:28	96.0162735	-53.9128647	0			
25/11/2009 19:59	96.0162659	-53.9180031	0			
25/11/2009 20:37	96.0387955	-53.9238205	0			
25/11/2009 23:14	96.131012	-53.9319649	0			
26/11/2009 2:08	96.2234421	-53.9412155	0			
26/11/2009 2:34	96.2387619	-53.9420166	0			
26/11/2009 10:05	96.4720154	-53.8892097	1			
26/11/2009 10:29	96.4867935	-53.8856316	1			
26/11/2009 10:53	96.4968262	-53.8797455	1			
26/11/2009 11:42	96.5179825	-53.8715553	1			
26/11/2009 12:04	96.5316849	-53.8680954	1			
26/11/2009 12:25	96.5431976	-53.862484	1			
26/11/2009 13:21	96.5788803	-53.863308	1			
26/11/2009 15:18	96.6382294	-53.8505211	1			
26/11/2009 16:10	96.6702423	-53.8465385	1			
26/11/2009 16:38	96.6912689	-53.8381386	1			
26/11/2009 17:03	96.7163544	-53.8296318	1			
26/11/2009 17:35	96.7465973	-53.822094	1			
26/11/2009 18:05	96.7787704	-53.8153038	1			
26/11/2009 20:09	96.8908081	-53.7859306	1			
26/11/2009 22:01	96.9548111	-53.764637	1			
26/11/2009 22:21	96.9739075	-53.7659721	1			
26/11/2009 22:45	96.9955063	-53.7614708	1			
27/11/2009 0:54	97.0498962	-53.7362289	1			
27/11/2009 1:18	97.0625992	-53.7339058	1			
27/11/2009 2:59	97.0932312	-53.725296	1			
27/11/2009 4:02	97.0997314	-53.7262497	1			
27/11/2009 5:23	97.1133423	-53.7229652	1			
27/11/2009 5:47	97.1292038	-53.7203979	1			
27/11/2009 6:36	97.1570358	-53.7165642	1			
27/11/2009 7:55	97.177948	-53.7074699	1			
27/11/2009 8:54	97.197937	-53.7136383	1			
27/11/2009 9:36	97.2012558	-53.720974	1			
27/11/2009 10:45	97.2329102	-53.7102432	1			
27/11/2009 11:08	97.255722	-53.7072792	1			
27/11/2009 11:29	97.2739258	-53.704258	1			
27/11/2009 12:10	97.3069077	-53.7059288	1			
27/11/2009 12:31	97.3278351	-53.7074699	1			
27/11/2009 13:09	97.3622818	-53.704258	1			
27/11/2009 14:52	97.4132996	-53.6849556	1			
27/11/2009 15:22	97.4200058	-53.684536	1			
27/11/2009 15:54	97.4310303	-53.6788712	1			
27/11/2009 16:46	97.4403229	-53.6761093	1			
27/11/2009 18:07	97.4384689	-53.6694679	1			
27/11/2009 18:36	97.4613037	-53.6642685	1			
27/11/2009 20:49	97.5322647	-53.6794167	1			
27/11/2009 22:53	97.58004	-53.6750145	1			
28/11/2009 3:22	97.6505356	-53.634407	1			
28/11/2009 4:11	97.6813202	-53.6225624	1			
28/11/2009 5:23	97.7238541	-53.6064606	1			
28/11/2009 6:13	97.7398529	-53.5970039	1			
28/11/2009 9:24	97.8259506	-53.5803375	0			
28/11/2009 9:47	97.838707	-53.5804596	0			
28/11/2009 10:31	97.8622437	-53.5759544	0			
28/11/2009 10:52	97.8732529	-53.5717888	0			
28/11/2009 11:14	97.8824463	-53.5670815	0			
28/11/2009 11:35	97.8927231	-53.5629807	0			
28/11/2009 11:56	97.9020386	-53.558651	0			
28/11/2009 13:02	97.9177094	-53.5386505	0			
28/11/2009 16:16	98.0156479	-53.4730949	0			
28/11/2009 17:19	98.0323792	-53.4504585	0			
28/11/2009 17:49	98.0473709	-53.4384346	0			
28/11/2009 18:21	98.0699997	-53.4322929	0			
28/11/2009 19:26	98.1042099	-53.410099	0			
28/11/2009 21:24	98.1471252	-53.3699493	0			
29/11/2009 4:11	98.359787	-53.278019	1			
29/11/2009 4:35	98.3744278	-53.2750702	1			
29/11/2009 5:22	98.3984222	-53.2661781	1			
29/11/2009 5:43	98.416893	-53.262104	1			
29/11/2009 6:06	98.4304886	-53.2561417	1			
29/11/2009 7:21	98.501297	-53.2530289	1			
29/11/2009 7:45	98.5218964	-53.2500153	1			
29/11/2009 8:47	98.5674591	-53.2495842	1			
29/11/2009 9:50	98.6169052	-53.2453957	1			
29/11/2009 10:34	98.6545639	-53.2414093	0			
29/11/2009 12:55	98.7553635	-53.2447815	0			
29/11/2009 13:30	98.7892151	-53.2433662	0			
29/11/2009 14:02	98.8187561	-53.2401237	0			
29/11/2009 14:33	98.8305054	-53.2448883	0			
29/11/2009 15:00	98.8426285	-53.2466621	0			
29/11/2009 15:29	98.8661041	-53.2457047	0			
29/11/2009 15:59	98.8732147	-53.2515793	0			
29/11/2009 16:28	98.8850021	-53.2547493	0			
29/11/2009 16:56	98.90625	-53.2582588	0			
29/11/2009 17:56	98.9436111	-53.2619324	0			
29/11/2009 18:49	98.983696	-53.2562485	0			
29/11/2009 19:17	99.0167542	-53.2590027	0			
29/11/2009 19:51	99.0437851	-53.2622375	0			
29/11/2009 21:03	99.1084518	-53.2522583	0			
29/11/2009 21:40	99.1484985	-53.2480698	0			
30/11/2009 0:52	99.330658	-53.2562943	0			
30/11/2009 1:12	99.3443146	-53.2603302	0			
30/11/2009 1:32	99.3588257	-53.2634888	0			
30/11/2009 1:52	99.3690948	-53.2699089	0			
30/11/2009 2:12	99.369873	-53.2734375	0			
30/11/2009 2:35	99.3718262	-53.2774849	0			
30/11/2009 3:15	99.3813477	-53.2820663	0			
30/11/2009 3:35	99.384201	-53.2792931	0			
30/11/2009 3:56	99.3871307	-53.2724457	0			
30/11/2009 4:17	99.3997269	-53.267086	0			
30/11/2009 5:27	99.4187698	-53.2642441	0			
30/11/2009 5:49	99.4259415	-53.2620583	0			
30/11/2009 6:14	99.4398499	-53.2616997	0			
30/11/2009 7:06	99.4636459	-53.2569809	0			
30/11/2009 7:36	99.4773636	-53.2539253	0			
30/11/2009 8:20	99.4991684	-53.2407799	0			
30/11/2009 8:44	99.5149307	-53.23452	0			
30/11/2009 9:30	99.5362244	-53.2272224	0			
30/11/2009 9:52	99.5416336	-53.2224426	0			
30/11/2009 10:14	99.5547562	-53.2166672	0			
30/11/2009 10:36	99.571991	-53.2144432	0			
30/11/2009 10:58	99.5803604	-53.2164803	0			
30/11/2009 11:20	99.5821762	-53.2145958	0			
30/11/2009 11:41	99.5914993	-53.2085152	0			
30/11/2009 12:02	99.6053619	-53.2042503	0			
30/11/2009 12:22	99.6221008	-53.1990623	0			
30/11/2009 12:43	99.6397552	-53.1915894	0			
30/11/2009 13:23	99.6651611	-53.173069	0			
30/11/2009 14:06	99.6843185	-53.1500854	0			
30/11/2009 14:38	99.6998672	-53.1359444	0			
30/11/2009 15:11	99.7114029	-53.1190376	0			
30/11/2009 15:46	99.7246017	-53.1061783	0			
30/11/2009 16:20	99.7313995	-53.0953522	0			
30/11/2009 17:15	99.7490387	-53.0729294	0			
30/11/2009 18:06	99.7721024	-53.0504379	0			
30/11/2009 18:42	99.7870789	-53.0326996	0			
30/11/2009 19:20	99.794693	-53.0138702	0			
30/11/2009 20:18	99.8118515	-53.0043945	0			
30/11/2009 22:21	99.8258133	-52.9701767	0			
1/12/2009 2:12	99.9157028	-52.9550209	0			
1/12/2009 3:19	99.910675	-52.9395561	0			
1/12/2009 3:47	99.8984451	-52.9388008	0			
1/12/2009 4:10	99.8982544	-52.9430275	0			
1/12/2009 5:22	99.8809357	-52.9281425	0			
1/12/2009 6:09	99.8782349	-52.9124794	0			
1/12/2009 6:58	99.890831	-52.8931236	0			
1/12/2009 7:22	99.89505	-52.884182	0			
1/12/2009 8:11	99.9073181	-52.8668442	0			
1/12/2009 8:36	99.9128799	-52.8567429	0			
1/12/2009 9:01	99.9169617	-52.8461227	0			
1/12/2009 9:48	99.923378	-52.8288918	0			
1/12/2009 10:13	99.9225845	-52.8204041	0			
1/12/2009 10:35	99.9230423	-52.8141022	0			
1/12/2009 10:58	99.9234619	-52.807827	0			
1/12/2009 11:20	99.9246674	-52.7990837	0			
1/12/2009 11:45	99.9293671	-52.7928047	0			
1/12/2009 12:29	99.9336319	-52.7803764	0			
1/12/2009 12:52	99.9404602	-52.7744408	0			
1/12/2009 13:14	99.941658	-52.7663269	0			
1/12/2009 14:34	99.9293518	-52.7364998	0			
1/12/2009 15:11	99.922348	-52.7231178	0			
1/12/2009 15:45	99.9175262	-52.7079239	0			
1/12/2009 16:38	99.9030075	-52.6843033	0			
1/12/2009 17:36	99.8877182	-52.6595001	0			
1/12/2009 18:09	99.8735809	-52.6459923	0			
1/12/2009 19:30	99.8429489	-52.6280708	0			
1/12/2009 20:08	99.8218765	-52.6090698	0			
2/12/2009 0:39	99.7806702	-52.5830574	0			
2/12/2009 2:01	99.7687683	-52.5616341	0			
2/12/2009 3:05	99.7537689	-52.5385132	0			
2/12/2009 3:27	99.7477951	-52.5271645	0			
2/12/2009 4:17	99.743866	-52.5037804	0			
2/12/2009 4:38	99.7424774	-52.4975929	0			
2/12/2009 4:59	99.737915	-52.4905891	0			
2/12/2009 5:24	99.7289963	-52.4835701	0			
2/12/2009 5:49	99.7214737	-52.4741707	0			
2/12/2009 6:15	99.7136383	-52.4667358	0			
2/12/2009 6:37	99.7027664	-52.4571762	0			
2/12/2009 6:59	99.7006302	-52.4474754	0			
2/12/2009 7:21	99.7009659	-52.4407349	0			
2/12/2009 8:08	99.6781845	-52.4344101	0			
2/12/2009 9:58	99.6193542	-52.4026451	1			
2/12/2009 10:19	99.6118088	-52.3970146	1			
2/12/2009 10:39	99.605484	-52.3909035	1			
2/12/2009 10:59	99.602562	-52.3825951	1			
2/12/2009 11:19	99.5944672	-52.3714752	1			
2/12/2009 11:41	99.5863724	-52.3620758	1			
2/12/2009 12:23	99.5655899	-52.3454056	1			
2/12/2009 13:34	99.5376816	-52.3218689	1			
2/12/2009 14:10	99.5165176	-52.3155823	1			
2/12/2009 14:43	99.494873	-52.3063965	1			
2/12/2009 15:48	99.4635391	-52.2892418	1			
2/12/2009 16:54	99.4108047	-52.2692261	0			
2/12/2009 17:26	99.390152	-52.2567139	0			
2/12/2009 17:57	99.3833694	-52.2557678	0			
2/12/2009 18:26	99.3708115	-52.2465706	0			
2/12/2009 18:56	99.3693924	-52.2456322	0			
2/12/2009 19:26	99.3717499	-52.2349319	0			
2/12/2009 21:19	99.3223038	-52.1935997	0			
2/12/2009 21:39	99.3166122	-52.1854591	0			
2/12/2009 21:59	99.3082886	-52.1804886	0			
3/12/2009 0:20	99.2464828	-52.1533623	0		98.95570349	-52.07537338
3/12/2009 1:05	99.2299194	-52.1482735	0			
3/12/2009 2:29	99.1998749	-52.1422234	0			
3/12/2009 2:50	99.1888504	-52.1409378	0			
3/12/2009 3:12	99.176918	-52.139637	0			
3/12/2009 3:34	99.1615906	-52.1368637	0			
3/12/2009 3:57	99.1498871	-52.1326141	0			
3/12/2009 4:19	99.1299438	-52.1260567	0			
3/12/2009 5:14	99.1135941	-52.1226807	0			
3/12/2009 5:46	99.1054306	-52.1163101	0			
3/12/2009 6:10	99.0959549	-52.1093063	0			
3/12/2009 6:57	99.0780869	-52.0964432	0			
3/12/2009 7:20	99.0694122	-52.0903473	0			
3/12/2009 7:43	99.0630493	-52.084362	0			
3/12/2009 8:49	99.0430222	-52.0667191	0			
3/12/2009 9:10	99.033699	-52.0626984	0			
3/12/2009 9:53	99.0145569	-52.0559196	0			
3/12/2009 10:17	99.0025406	-52.0472794	0			
3/12/2009 10:40	98.9983749	-52.0394402	0			
3/12/2009 14:31	98.8545609	-52.0062981	0			
3/12/2009 15:21	98.8064728	-52.0082664	0			
3/12/2009 16:31	98.7355423	-52.0206795	0			
3/12/2009 17:59	98.7159271	-52.0195885	0			
3/12/2009 18:28	98.710434	-52.0336685	0			
3/12/2009 18:56	98.7129822	-52.0365944	0			
3/12/2009 19:25	98.6895142	-52.0364723	0			
3/12/2009 19:57	98.6847687	-52.0330429	0			
3/12/2009 20:29	98.6748352	-52.030056	0			
3/12/2009 21:05	98.655098	-52.0340919	0			
3/12/2009 21:26	98.6455307	-52.036808	0			
3/12/2009 23:26	98.6399536	-52.0295334	0			
4/12/2009 0:06	98.6285934	-52.0280838	0			
4/12/2009 1:13	98.605957	-52.0287628	0			
4/12/2009 1:36	98.5945511	-52.0264282	0			
4/12/2009 2:23	98.5818558	-52.0249672	0			
4/12/2009 2:45	98.5750732	-52.022831	0			
4/12/2009 3:10	98.5644684	-52.0209732	0			
4/12/2009 3:54	98.5458832	-52.0147133	0			
4/12/2009 4:14	98.5457611	-52.0118828	0			
4/12/2009 5:22	98.5191879	-52.0004921	0			
4/12/2009 5:45	98.5094452	-51.9961205	0			
4/12/2009 8:44	98.4621887	-51.9642029	0			
4/12/2009 9:06	98.4575272	-51.9572601	0			
4/12/2009 9:32	98.4551163	-51.9500504	0			
4/12/2009 10:18	98.4543381	-51.9367752	0			
4/12/2009 11:29	98.4342346	-51.9201164	0			
4/12/2009 11:52	98.4241638	-51.9141426	0			
4/12/2009 12:39	98.4087296	-51.9056435	0			
4/12/2009 13:20	98.3923798	-51.8963814	0			
4/12/2009 13:40	98.3826294	-51.8943291	0			
4/12/2009 15:22	98.3410645	-51.8943901	0			
4/12/2009 15:52	98.3177414	-51.8889008	0			
4/12/2009 16:36	98.2947617	-51.8842926	0			
4/12/2009 17:04	98.2933273	-51.8833656	0			
4/12/2009 17:31	98.2921066	-51.8930855	0			
4/12/2009 17:59	98.2830734	-51.8915215	0			
4/12/2009 18:26	98.2898788	-51.8821754	0			
4/12/2009 18:53	98.2976151	-51.8754082	0			
4/12/2009 19:54	98.3331604	-51.8874588	0			
4/12/2009 20:59	98.3173447	-51.8878059	0			
4/12/2009 21:19	98.3243942	-51.8860207	0			
4/12/2009 22:00	98.3336716	-51.8725853	0			
4/12/2009 22:37	98.3157196	-51.8750648	0			
5/12/2009 0:54	98.2820663	-51.8911705	0			
5/12/2009 2:32	98.312912	-51.8943481	0			
5/12/2009 2:53	98.3148193	-51.9027863	0			
5/12/2009 3:15	98.308136	-51.9100685	0			
5/12/2009 3:38	98.2980804	-51.9162827	0			
5/12/2009 4:00	98.2853928	-51.917511	0			
5/12/2009 4:25	98.270668	-51.9116745	0			
5/12/2009 4:50	98.2592926	-51.9148254	0			
5/12/2009 5:13	98.2624359	-51.9220161	0			
5/12/2009 6:15	98.2564697	-51.9316216	0			
5/12/2009 6:54	98.2456207	-51.9362717	0			
5/12/2009 7:54	98.236908	-51.9387627	0			
5/12/2009 11:39	98.2266388	-51.9355202	0			
5/12/2009 12:08	98.2336426	-51.941433	0			
5/12/2009 20:59	98.3508301	-51.9522171	0			
5/12/2009 21:20	98.3470306	-51.9555435	1			
5/12/2009 21:56	98.3697052	-51.9603691	1			
5/12/2009 22:51	98.3790894	-51.9528694	1			
6/12/2009 1:37	98.3720245	-51.9936905	1			
6/12/2009 2:00	98.3700562	-52.0026703	1			
6/12/2009 3:03	98.3656998	-52.0268631	1			
6/12/2009 3:26	98.36409	-52.0355453	1			
6/12/2009 4:36	98.3276138	-52.0469513	1			
6/12/2009 5:24	98.3073959	-52.0385132	1			
6/12/2009 9:32	98.2901688	-51.9863396	1			
6/12/2009 10:13	98.2886734	-51.9774971	1			
6/12/2009 11:44	98.3082047	-51.9530945	1			
6/12/2009 12:29	98.3109741	-51.9404411	1			
6/12/2009 14:46	98.3177872	-51.9175072	1			
6/12/2009 15:35	98.3221283	-51.9197578	1			
6/12/2009 16:00	98.3290863	-51.9194908	1			
6/12/2009 16:51	98.3354874	-51.9337082	1			
6/12/2009 17:29	98.336441	-51.9271278	1			
6/12/2009 17:54	98.3507996	-51.9287796	1			
6/12/2009 19:10	98.342308	-51.9446945	1			
6/12/2009 20:03	98.3558502	-51.9500694	1			
6/12/2009 21:02	98.367363	-51.9616661	1			
6/12/2009 21:32	98.3699799	-51.9614716	1			
6/12/2009 22:24	98.3741302	-51.9682274	1			
7/12/2009 3:03	98.4024811	-51.9772758	1			
7/12/2009 3:25	98.391571	-51.97826	1			
7/12/2009 3:48	98.3801651	-51.9766617	1			
7/12/2009 4:11	98.3741226	-51.9769936	1			
7/12/2009 4:54	98.373558	-51.9677773	1			
7/12/2009 5:16	98.3765259	-51.9619446	1			
7/12/2009 5:40	98.3829727	-51.9555092	1			
7/12/2009 6:04	98.3971405	-51.9508553	1			
7/12/2009 6:47	98.4153976	-51.9585075	1			
7/12/2009 7:10	98.4257736	-51.9637756	0			
7/12/2009 7:33	98.4343491	-51.9647446	0			
7/12/2009 7:54	98.4433365	-51.9602127	0			
7/12/2009 8:42	98.4676666	-51.9679947	0			
7/12/2009 9:02	98.4748688	-51.973423	0			
7/12/2009 9:23	98.4849777	-51.9756165	0			
7/12/2009 9:44	98.4870758	-51.9830208	0			
7/12/2009 10:27	98.4991455	-51.9915237	0			
7/12/2009 11:12	98.5117188	-51.9998512	0			
7/12/2009 11:33	98.5118332	-52.0077858	0			
7/12/2009 12:17	98.4973984	-52.0205193	0			
7/12/2009 12:39	98.4848938	-52.0203018	0			
7/12/2009 14:09	98.4762497	-52.0175133	0			
7/12/2009 16:03	98.4862595	-52.0377655	1			
7/12/2009 17:00	98.4927826	-52.0504379	1			
7/12/2009 17:27	98.4923553	-52.0475311	1			
7/12/2009 17:56	98.4914322	-52.0490799	1			
7/12/2009 18:26	98.4922485	-52.0566788	1			
7/12/2009 18:51	98.484787	-52.0560417	1			
7/12/2009 19:49	98.4762573	-52.0678902	1			
7/12/2009 20:19	98.479454	-52.067379	1			
7/12/2009 20:52	98.4735413	-52.0622749	1			
8/12/2009 1:07	98.4988098	-52.086792	1			
8/12/2009 3:36	98.4801865	-52.0771942	1			
8/12/2009 5:13	98.4683533	-52.0520439	1			
8/12/2009 6:25	98.4598236	-52.0324631	1			
8/12/2009 7:13	98.4513702	-52.0232162	1			
8/12/2009 8:58	98.4173126	-52.0077591	1			
8/12/2009 9:21	98.4068985	-52.0053062	1			
8/12/2009 12:14	98.3284073	-52.001709	1			
8/12/2009 13:17	98.3005981	-51.9989014	1			
8/12/2009 13:38	98.2470932	-51.9958153	1			
8/12/2009 14:15	98.2718887	-51.9900246	1			
8/12/2009 15:26	98.2262573	-51.9814873	1			
8/12/2009 17:28	98.1597977	-51.9756699	1			
8/12/2009 17:59	98.1465073	-51.9692993	1			
8/12/2009 18:35	98.1321259	-51.959938	1			
8/12/2009 19:11	98.1118698	-51.9550362	1			
8/12/2009 20:49	98.0419693	-51.9493828	1			
9/12/2009 1:37	97.8665237	-51.9583092	0			
9/12/2009 2:02	97.848053	-51.9619942	0			
9/12/2009 2:25	97.8320465	-51.9657898	0			
9/12/2009 6:18	97.6644821	-52.0033035	0			
9/12/2009 6:42	97.648819	-52.0062637	0			
9/12/2009 7:07	97.6364212	-52.0119438	0			
9/12/2009 10:05	97.5601654	-52.0255203	0			
9/12/2009 11:20	97.516449	-52.0357704	0			
9/12/2009 11:41	97.5067902	-52.0298996	0			
9/12/2009 12:29	97.4824219	-52.0287552	0			
9/12/2009 13:48	97.4843903	-52.0333557	0			
9/12/2009 15:03	97.4436722	-52.022583	0			
9/12/2009 18:33	97.4243469	-52.0244217	0			
9/12/2009 19:05	97.4403687	-52.0239792	0			
10/12/2009 3:02	97.41465	-52.0630112	1			
10/12/2009 7:44	97.4286804	-52.0570374	1			
10/12/2009 11:05	97.3694229	-52.0945625	1			
10/12/2009 11:29	97.3591766	-52.0985222	1			
10/12/2009 18:18	97.3194199	-52.0164986	1			
10/12/2009 21:00	97.3924637	-51.9907036	1			
11/12/2009 3:24	97.194252	-51.9887772	0			
11/12/2009 3:48	97.1824646	-51.9865227	0			
11/12/2009 4:41	97.1549225	-51.9727173	0			
11/12/2009 6:29	97.1286697	-51.9626884	0			
11/12/2009 6:50	97.1172943	-51.9604378	0			
11/12/2009 8:28	97.0704193	-51.9510918	0			
11/12/2009 9:18	97.0451584	-51.950943	0			
11/12/2009 9:44	97.0294724	-51.9508171	0			
11/12/2009 13:05	96.8939362	-51.9094658	0			
11/12/2009 14:32	96.8352356	-51.8958435	0			
11/12/2009 17:36	96.7268829	-51.8108864	0			
11/12/2009 18:13	96.7264862	-51.7968216	0			
11/12/2009 18:45	96.7236481	-51.778511	0			
11/12/2009 20:38	96.7160416	-51.7394485	0			
11/12/2009 22:53	96.7097626	-51.6898422	0			
12/12/2009 2:12	96.6809082	-51.6314583	0			
12/12/2009 2:38	96.68013	-51.6213875	0			
12/12/2009 3:02	96.6824951	-51.6135292	0			
